entry_date,exit_date,direction,holding_days,gross_return,pnl
2018-07-02,2018-07-09,1,4,0.015261125814482357,0.014961125814482357
2018-08-01,2018-08-07,1,4,0.011765927929177522,0.011465927929177522
2018-09-04,2018-09-10,1,4,-0.009334938065706955,-0.009634938065706955
2018-10-01,2018-10-05,1,4,-0.004402784564931261,-0.004702784564931261
2018-11-01,2018-11-07,1,4,0.01659053859496251,0.01629053859496251
2018-12-03,2018-12-10,1,4,-0.04382353848645659,-0.044123538486456594
2019-01-02,2019-01-08,1,4,0.01784586198577398,0.01754586198577398
2019-02-01,2019-02-07,1,4,0.010409868850388637,0.010109868850388637
2019-03-01,2019-03-07,1,4,-0.0048441085669318484,-0.005144108566931848
2019-04-01,2019-04-05,1,4,0.016638197985873404,0.016338197985873402
2019-05-01,2019-05-07,1,4,-0.004081323675283799,-0.004381323675283799
2019-06-03,2019-06-07,1,4,0.03462045076698006,0.03432045076698006
2019-07-01,2019-07-08,1,4,0.018634553771399442,0.01833455377139944
2019-08-01,2019-08-07,1,4,-0.03237733561570377,-0.032677335615703774
2019-09-03,2019-09-09,1,4,0.019148467455144536,0.018848467455144534
2019-10-01,2019-10-07,1,4,-0.008154593405629074,-0.008454593405629074
2019-11-01,2019-11-07,1,4,0.012428415468852316,0.012128415468852316
2019-12-02,2019-12-06,1,4,-0.007286125218045614,-0.007586125218045614
2020-01-02,2020-01-08,1,4,0.00270338298458217,0.00240338298458217
2020-02-03,2020-02-07,1,4,0.03807532631501198,0.03777532631501198
2020-03-02,2020-03-06,1,4,0.020927814622834884,0.020627814622834882
2020-04-01,2020-04-07,1,4,0.027584956187117537,0.027284956187117536
2020-05-01,2020-05-07,1,4,-0.021447122158433918,-0.02174712215843392
2020-06-01,2020-06-05,1,4,0.023133451639145042,0.02283345163914504
2020-07-01,2020-07-08,1,4,0.01757663543177279,0.01727663543177279
2020-08-03,2020-08-07,1,4,0.02391862184003224,0.023618621840032238
